86012102,04:0a:83
86609402,68:54:ed
01357300,00:21:35
86796401,04:0a:83
86006302,68:59:7f
86105702,88:5c:47
86105802,00:1d:4c
86105902,88:5c:47
86106102,d4:22:4e
86264402,4c:a7:4b
01357500,90:67:f3
86012602,54:05:5f
35678906,04:0a:83
86372602,00:21:35
86051702,88:5c:47
86051802,90:67:f3
86339802,4c:5f:d2
86480902,4c:5f:d2
86122002,90:67:f3
86051902,0c:b5:de
86122102,18:42:2f
86227902,00:1d:4c
86366102,90:67:b5
01381500,4c:5f:d2
01380300,04:0a:83
86597201,d4:22:4e
86912001,00:17:cc
86005402,68:54:ed
01350300,54:05:5f
01350400,68:54:ed
86054802,d0:99:d5
01358200,84:a7:83
01358100,68:54:ed
35470708,00:1d:4c
35846708,00:17:cc
10426003,68:54:ed
01369600,4c:a7:4b
01363900,04:0a:83
86708702,90:67:f3
35476401,d0:99:d5
33001953,00:21:35
33002053,68:54:ed
33000100,68:54:ed
33000200,90:67:b5
33000300,94:ae:61
33000345,d0:99:d5
33000400,04:0a:83
33000500,0c:b5:de
33000700,4c:5f:d2
33000800,90:67:b5
33000900,0c:b5:de
33001000,4c:5f:d2
33000153,18:42:2f
33000353,88:5c:47
01495300,54:e3:f6
35577900,90:67:b5
01385900,00:17:cc
01351300,4c:5f:d2
01358300,94:ae:61
99000504,84:a7:83
33001553,90:67:b5
33000753,94:ae:61
35094653,4c:5f:d2
35094654,88:5c:47
35094655,4c:5f:d2
35094656,d4:22:4e
35094684,90:67:f3
35094685,0c:b5:de
35094686,0c:b5:de
35094687,90:67:f3
11073000,54:e3:f6
86236102,04:0a:83
35390000,54:e3:f6
86873602,00:1d:4c
35644203,4c:a7:4b
35790707,0c:b5:de
33000253,68:59:7f
33000553,00:17:cc
33000853,18:42:2f
11291000,94:ae:61
35779403,54:05:5f
11199000,68:59:7f
35234500,d0:99:d5
35234565,68:54:ed
01465000,18:42:2f
01466500,00:1d:4c
01474900,68:54:ed
33000953,00:1d:4c
33002367,4c:5f:d2
33002300,4c:a7:4b
33001400,d4:22:4e
33001900,d4:22:4e
33001500,88:5c:47
33002067,54:05:5f
